ZCTA5_FIPS,ZCTA5_population,SDI_score,PovertyLT100_FPL_score,Single_Parent_Fam_score,Education_LT12years_score,HHNo_Vehicle_score,HHRenter_Occupied_score,HHCrowding_score,Nonemployed_score,sdi,pct_Poverty_LT100,pct_Single_Parent_Fam,pct_Education_LT12years,pct_NonEmployed,pctHH_No_Vehicle,pctHH_Renter_Occupied,pctHH_Crowding
16130,2119,41,53,21,56,61,18,13,67,-0.28867626,0.12033978,0.080128208,0.10821382,0.31787074,0.066069432,0.19708847,0.006718925
16131,979,26,32,32,44,52,29,1,40,-0.73868245,0.08230453,0.09854015,0.087336242,0.26455906,0.056179777,0.24719101,0
16132,390,45,84,98,6,1,27,1,63,-0.17067616,0.21282052,0.30927834,0.026666667,0.30769232,0,0.23972602,0
16133,1621,37,35,30,71,69,2,71,65,-0.40891725,0.085981309,0.094142258,0.14660634,0.31330472,0.077795789,0.082658023,0.037277147
16134,3774,47,72,43,57,55,8,17,85,-0.09676642,0.1698315,0.11377778,0.11060071,0.37604848,0.05952381,0.13869047,0.008333334
16136,740,23,19,39,36,44,44,6,6,-0.85513222,0.060810812,0.10824742,0.074074075,0.19354838,0.048648648,0.3027027,0.002702703
16137,12363,39,41,14,60,65,17,53,96,-0.33728245,0.098043032,0.06753514,0.11789743,0.4532313,0.071084611,0.19536804,0.023618435
16140,170,14,12,1,97,1,4,1,1,-1.1576004,0.047058824,0,0.34482759,0,0,0.10447761,0
16141,1609,46,51,66,71,60,16,12,64,-0.14368755,0.11720227,0.15254237,0.1474978,0.30892679,0.065476194,0.1875,0.005952381
16142,6771,54,51,15,86,93,32,53,92,0.10198476,0.11619412,0.070726916,0.21058065,0.41236365,0.19542333,0.25858122,0.023798628
16143,2427,20,44,8,19,38,7,1,50,-0.95027232,0.10383189,0.057068743,0.048951048,0.28297055,0.043314502,0.13370998,0
16145,2750,50,64,54,51,35,16,66,50,-0.023202151,0.14665212,0.13200498,0.098765433,0.28328446,0.040462427,0.19075145,0.033030555
16146,13242,93,93,96,75,94,81,56,84,1.4235859,0.27245668,0.27254099,0.15979044,0.36959636,0.20829862,0.50158304,0.025329111
16148,16120,33,42,33,29,72,36,5,23,-0.52516711,0.099778831,0.098996654,0.063871443,0.23586619,0.082132757,0.27373099,0.001885014
16150,6960,37,46,48,41,82,32,5,45,-0.4081583,0.10646552,0.1220959,0.082796328,0.27365184,0.10513063,0.25747561,0.002518099
16151,134,52,83,90,66,1,35,1,16,0.038992666,0.20895523,0.22580644,0.13333334,0.22222222,0,0.26923078,0
16153,2341,27,34,28,43,61,22,30,39,-0.7252329,0.084724002,0.091454275,0.085648149,0.26300785,0.06582769,0.21587609,0.013552759
16154,2390,11,45,5,12,13,4,30,12,-1.2876621,0.10495382,0.045519203,0.037822351,0.21303764,0.021338506,0.10863239,0.013579049
16155,125,,94,1,88,87,99,1,1,,0.28099173,0,0.22314049,0,0.13043478,0.84782606,0
16156,2912,41,56,14,62,74,7,47,68,-0.27712837,0.12809066,0.06775701,0.12268744,0.31898871,0.085665822,0.13061917,0.020356234
16157,3071,31,40,29,58,26,12,20,61,-0.57893515,0.096109837,0.093023255,0.11412813,0.30436942,0.033028811,0.16654955,0.00983837
16159,4689,34,44,50,38,36,22,30,42,-0.49344012,0.10343356,0.12542838,0.078280672,0.26898509,0.04149184,0.21864802,0.013519813
16160,743,43,68,31,38,48,29,1,82,-0.21594571,0.15612382,0.096491225,0.076677315,0.36235294,0.052631579,0.24473684,0
16161,606,71,83,81,70,90,51,25,75,0.59472382,0.20792079,0.18881118,0.14344262,0.33866668,0.1574344,0.33236152,0.011661808
16201,16971,47,50,21,50,81,41,17,69,-0.1112178,0.11478576,0.080983676,0.098365806,0.32195443,0.10397261,0.29315069,0.008219178
16210,931,33,44,23,85,2,8,1,66,-0.53065032,0.10368664,0.084070794,0.2012987,0.31600001,0.005882353,0.14411765,0
16211,110,17,6,39,60,73,3,1,1,-1.0540589,0.036363635,0.10810811,0.11956522,0.074626863,0.08510638,0.08510638,0
16212,312,38,62,12,56,69,16,1,42,-0.36818454,0.14102565,0.063829787,0.10931174,0.26808509,0.077419356,0.18709677,0
16213,114,71,86,86,58,90,59,1,67,0.60057223,0.21929824,0.20833333,0.1125,0.31818181,0.15384616,0.36538461,0
16214,10114,73,91,66,20,86,86,20,90,0.69683439,0.25961331,0.15244204,0.050556984,0.40129712,0.12373038,0.54501384,0.00946445
16217,73,24,1,1,56,95,19,1,100,-0.81469232,0,0,0.10958904,0.79591835,0.24074075,0.2037037,0
16218,1135,36,72,1,42,2,3,79,76,-0.42689985,0.17092511,0,0.08383961,0.34117648,0.004901961,0.088235296,0.049019609
16222,2671,62,87,2,82,94,9,82,85,0.34662431,0.22987644,0.030178327,0.19056047,0.37652987,0.21303,0.1458118,0.056876939
16223,183,36,68,83,35,1,27,1,19,-0.44153208,0.15846995,0.19565217,0.072992697,0.22881356,0,0.2371134,0
16224,1221,41,46,14,72,80,26,1,33,-0.27640215,0.10728911,0.068119891,0.14785554,0.25381905,0.10085837,0.23175965,0
16226,7567,36,46,39,27,74,30,6,63,-0.44124171,0.10664728,0.10810811,0.060658578,0.30794999,0.086751252,0.25022131,0.002655651
16228,424,27,47,9,38,47,10,1,46,-0.72585523,0.10849056,0.059322033,0.07692308,0.27472529,0.052083332,0.15625,0
16229,5269,18,29,20,10,42,32,12,46,-1.0143058,0.07622125,0.079922028,0.034943473,0.27555683,0.047237076,0.25579321,0.006238859
16230,419,46,39,20,81,41,36,25,68,-0.1424911,0.093301438,0.078947365,0.18506494,0.32034633,0.046242774,0.2716763,0.011560693
16232,4201,43,41,56,54,84,22,21,56,-0.21674682,0.098235577,0.13482216,0.1056338,0.29359287,0.11574618,0.2173913,0.009988249
16233,1084,26,57,5,26,35,8,1,79,-0.75528514,0.12915128,0.046728972,0.059275523,0.35364041,0.041015625,0.140625,0
16235,1157,13,19,32,43,4,4,43,2,-1.1995502,0.059636991,0.097701147,0.086046509,0.16074188,0.010288066,0.10288066,0.018518519
16236,288,16,64,1,32,1,1,1,90,-1.1103762,0.14583333,0,0.069105692,0.39860141,0,0,0
16238,434,29,39,86,24,33,39,1,4,-0.63497955,0.094470046,0.20634921,0.05629139,0.18245614,0.03888889,0.28333333,0
16239,4952,67,89,30,85,38,17,68,100,0.49876806,0.24266455,0.09367089,0.20290928,0.93756145,0.043630019,0.19546248,0.034904014
16240,1541,40,46,14,59,76,26,69,72,-0.3146809,0.1077727,0.069212407,0.11516854,0.33038673,0.090468496,0.2358643,0.035541195
16242,4233,49,53,9,74,75,41,19,62,-0.055235568,0.1210176,0.058681671,0.15586075,0.30621421,0.088170864,0.29299015,0.009309967
16244,376,23,20,50,65,65,5,1,1,-0.82601464,0.061170213,0.125,0.13147411,0.14285715,0.070866145,0.11023622,0
16245,213,51,39,1,89,36,76,1,51,-0.001344555,0.093896717,0,0.23214285,0.2846154,0.041237112,0.46391752,0
16246,257,60,65,76,75,63,20,89,23,0.27288094,0.1484375,0.1744186,0.16,0.23566879,0.069306932,0.20792079,0.07920792
16248,3052,66,82,50,66,51,39,37,91,0.46799967,0.20347883,0.12545677,0.13275149,0.40536192,0.05564516,0.28387097,0.016129032
16249,2005,32,29,61,41,6,20,52,50,-0.56309307,0.076614924,0.14358975,0.082079343,0.28227746,0.013904982,0.207416,0.023174971
16250,544,67,97,99,91,31,2,1,94,0.48512182,0.31985295,0.3267974,0.24683544,0.43063584,0.037433155,0.07486631,0
16253,95,35,15,67,84,1,63,1,2,-0.47045538,0.052631579,0.15384616,0.2,0.16901408,0,0.38636363,0
16254,3264,22,36,39,33,34,12,12,48,-0.8661105,0.088749588,0.10846245,0.070160955,0.27880859,0.039364118,0.16956851,0.006056018
16255,1573,41,59,9,62,69,15,25,75,-0.29050708,0.13600525,0.057692308,0.1237928,0.33847737,0.077175699,0.18226601,0.011494253
16256,2138,70,96,3,100,99,3,98,91,0.57765895,0.31719926,0.038834952,0.48970747,0.40409684,0.50403225,0.094758064,0.16532259
16258,1876,48,43,86,35,48,61,12,11,-0.075533979,0.10074627,0.208413,0.07253886,0.20943709,0.052567236,0.37652811,0.006112469
16259,1994,30,39,6,59,39,14,12,62,-0.62410712,0.093279839,0.048359241,0.11559507,0.30663431,0.044334974,0.1773399,0.006157635
16260,377,22,59,1,50,19,12,1,74,-0.86922038,0.13527851,0,0.09785933,0.33467743,0.027173912,0.16847827,0
16262,2888,25,36,32,43,17,16,37,64,-0.76369017,0.088360541,0.096926711,0.085975021,0.31019038,0.02538071,0.18612522,0.016074451
16263,261,19,5,1,79,92,5,1,93,-1.0011775,0.034482758,0,0.17475729,0.41891891,0.1724138,0.11206897,0
16301,15418,53,62,62,38,76,38,13,73,0.079356723,0.14182548,0.14538112,0.077013575,0.33322725,0.091715075,0.28171813,0.006420055
16311,516,18,20,2,55,42,9,32,14,-1.0321231,0.062015504,0.027586207,0.10638298,0.2173913,0.046948358,0.15023474,0.014084507
16312,0,,,,,,,,,,0,0,0,0,0,0,0
16313,1776,40,69,54,50,21,16,7,83,-0.31347626,0.16165626,0.13193117,0.097542241,0.36755824,0.028169014,0.19078106,0.003841229
16314,5365,21,21,30,58,35,10,27,42,-0.90238309,0.063745767,0.093851134,0.11235955,0.26815814,0.040806968,0.15176524,0.012379643
16316,5159,18,26,24,36,32,20,21,24,-1.0313022,0.071774974,0.085063629,0.074801192,0.23812424,0.038366336,0.20709571,0.00990099
16317,1321,16,37,5,31,16,3,11,72,-1.081195,0.090356871,0.04509284,0.06680806,0.33056873,0.023897059,0.097426474,0.005514706
16319,1374,2,4,3,26,7,1,10,49,-1.7529486,0.031111112,0.037037037,0.059433963,0.28054863,0.015202703,0.05912162,0.005067567
16321,47,51,72,50,71,1,69,1,1,0.027189432,0.17021276,0.125,0.14634146,0.07692308,0,0.41935483,0
16322,81,42,73,1,67,63,2,1,88,-0.24531128,0.17283951,0,0.13636364,0.3888889,0.068965517,0.068965517,0
16323,15624,56,58,49,55,78,45,18,77,0.16474958,0.13250449,0.12386775,0.10771993,0.34453693,0.094596572,0.30795139,0.00878606
16326,380,16,32,49,4,12,8,1,11,-1.1046044,0.081578948,0.12380952,0.023809524,0.20960699,0.019867551,0.13907285,0
16327,2916,17,22,14,46,25,6,31,54,-1.0486317,0.065505229,0.06892655,0.090909094,0.28938547,0.032006919,0.12716264,0.013840831
16328,346,83,100,100,66,1,96,1,87,1.0181264,0.67919075,0.62352943,0.13380282,0.38749999,0,0.69696969,0
16329,511,12,3,28,39,1,10,71,9,-1.2439133,0.02739726,0.090909094,0.079019077,0.20263158,0,0.15425532,0.037234042
16331,58,2,1,1,31,1,4,1,3,-1.7936244,0,0,0.06666667,0.16981132,0,0.10344828,0
16332,61,18,1,1,1,1,92,100,63,-1.0271981,0,0,0,0.30769232,0,0.63157892,0.63157892
16333,309,39,62,11,57,64,2,1,91,-0.33895773,0.14239483,0.06185567,0.11111111,0.40703517,0.070422538,0.077464789,0
16334,327,12,34,2,49,7,1,1,74,-1.2552282,0.085626908,0.030612245,0.096234307,0.33519554,0.015748031,0.039370079,0
16335,27419,61,61,66,42,86,65,9,68,0.32134065,0.13822092,0.15336658,0.08425989,0.31913504,0.12420272,0.39786243,0.004568178
16340,1705,22,49,10,30,30,4,20,63,-0.8624087,0.11287478,0.061023623,0.065960914,0.30769232,0.036734693,0.10068027,0.00952381
16341,1831,32,53,43,39,21,4,32,75,-0.5504545,0.12069907,0.11398964,0.079330422,0.33915442,0.028205128,0.10641026,0.014102564
16342,2139,49,79,28,82,5,8,19,92,-0.035682149,0.19328538,0.091561936,0.18785578,0.41249037,0.01305483,0.14229766,0.009138381
16343,571,42,64,98,20,1,30,1,85,-0.25456551,0.14711033,0.3172043,0.051063828,0.37317073,0,0.25085911,0
16344,458,68,45,88,66,85,70,1,92,0.50196564,0.1048035,0.21698113,0.13309352,0.41605839,0.11797753,0.4213483,0
16345,3541,4,5,3,29,13,2,13,16,-1.6031981,0.033163264,0.034270652,0.064598538,0.22216821,0.021390375,0.082887702,0.006684492
16346,3214,51,60,54,41,64,39,32,60,-0.001634159,0.13798498,0.13205418,0.082308017,0.30082136,0.069529653,0.28357193,0.014314928
16347,2121,46,88,14,18,50,21,59,64,-0.12990925,0.23243754,0.068333335,0.047043011,0.31097078,0.054171182,0.21235102,0.027085591
16350,2577,69,88,64,53,84,27,64,81,0.55281091,0.234375,0.1483113,0.10434783,0.35845214,0.11276596,0.23723404,0.030851064
16351,1518,36,57,9,34,60,22,6,91,-0.44157007,0.12862797,0.05800464,0.070528969,0.40606767,0.065406978,0.21656977,0.002906977
16352,206,27,48,59,31,1,4,70,81,-0.70423198,0.11165048,0.14,0.067567565,0.36036035,0,0.1097561,0.036585364
16353,2753,54,86,6,60,58,7,56,91,0.10063785,0.22100256,0.048409406,0.11840796,0.4064171,0.062706269,0.13613862,0.025577558
16354,10539,64,73,71,58,77,47,23,69,0.39873317,0.1734412,0.16303584,0.11310251,0.32206294,0.093701661,0.31668508,0.01082873
16360,1305,32,50,63,19,32,16,15,60,-0.53828913,0.11588641,0.14634146,0.049065422,0.30174562,0.038314175,0.18965517,0.007662835
16361,22,11,1,1,100,1,1,1,1,-1.2790332,0,0,0.63636363,0,0,0,0
16362,968,36,31,5,72,31,6,89,82,-0.42093351,0.079002082,0.045614034,0.14835165,0.3633388,0.037037037,0.12592593,0.079012349
16364,1261,34,53,7,58,45,6,71,84,-0.50091106,0.12133227,0.054347824,0.11325029,0.36809045,0.049586777,0.12190083,0.037190083
16365,17639,33,46,43,23,64,40,5,36,-0.5183236,0.10766816,0.11484062,0.05493021,0.25872013,0.07014478,0.28819272,0.001872192
16370,234,14,37,1,41,7,15,1,97,-1.1910112,0.089743592,0.0125,0.081339709,0.4728682,0.015748031,0.18110237,0
16371,3115,47,61,35,45,82,42,10,30,-0.095669203,0.1389561,0.10211267,0.089138903,0.24709977,0.10588235,0.2977941,0.005147059
16372,448,84,82,83,80,91,47,68,59,1.0490804,0.20465116,0.19491525,0.17987806,0.29967427,0.16019417,0.31553397,0.033980582
16373,3325,40,49,34,52,73,14,52,69,-0.30352327,0.11225444,0.10105263,0.10116229,0.32277596,0.084580839,0.17664671,0.023203593
16374,1846,46,57,16,63,54,11,54,84,-0.15227416,0.13055255,0.073643409,0.12526998,0.36886793,0.058524173,0.16030534,0.024173029
16401,6780,62,58,64,76,64,30,58,100,0.33353594,0.1333643,0.14953271,0.16123627,0.63144177,0.070276499,0.24884793,0.026497696
16402,855,56,75,1,86,81,2,79,81,0.17148419,0.17924528,0.008583691,0.20777027,0.35892856,0.10465116,0.078488372,0.049418606
16403,6790,42,53,32,53,45,24,41,94,-0.2426253,0.11965812,0.097605892,0.10409452,0.43000874,0.050082102,0.22331691,0.017651888
16404,3433,64,78,35,81,68,18,54,81,0.40073687,0.18813907,0.1028761,0.18399638,0.35834989,0.075840503,0.20093824,0.024237685
16405,801,41,56,43,49,35,14,27,84,-0.27624574,0.12734082,0.11504425,0.096296296,0.37121212,0.04037267,0.18012422,0.01242236
16406,3069,42,56,11,58,75,15,26,56,-0.25934622,0.12794502,0.062211983,0.11392405,0.29334038,0.087974176,0.18321227,0.012106538
16407,11034,56,75,54,50,86,51,6,59,0.14897457,0.17746815,0.13133858,0.097206421,0.29875147,0.125,0.33261618,0.002796902
16410,1727,20,47,32,45,3,2,12,55,-0.96656519,0.10943833,0.097415507,0.088379703,0.29173988,0.009287925,0.082043342,0.00619195
16411,1590,44,70,66,35,24,21,1,17,-0.20405437,0.16477987,0.15331808,0.072463766,0.22370937,0.031496063,0.21417323,0
16412,10629,48,67,75,15,66,54,10,17,-0.06250722,0.15391313,0.17230649,0.042461365,0.22336721,0.072608009,0.34177789,0.00497625
16415,9596,5,9,16,4,63,4,9,29,-1.5635974,0.041414361,0.071996972,0.022490567,0.24542937,0.068339884,0.10946477,0.004838222
16416,206,60,87,100,68,1,13,1,77,0.26568639,0.22815534,0.38461539,0.13913043,0.34343433,0,0.17391305,0
16417,7861,43,65,70,37,43,27,31,54,-0.2150925,0.14787383,0.16018519,0.075913779,0.29026216,0.048192769,0.2390101,0.013676327
16420,634,50,73,17,76,17,3,67,95,-0.003491019,0.17192429,0.073684208,0.16284403,0.44475922,0.025316456,0.088607594,0.033755273
16421,2618,9,13,25,22,7,16,12,3,-1.3909664,0.050801095,0.086830683,0.053235907,0.17109527,0.015182186,0.18927126,0.006072875
16422,410,61,87,100,62,92,7,1,69,0.31923023,0.2292683,0.43809524,0.12244898,0.32327586,0.17532468,0.12987013,0
16423,4204,39,65,79,12,37,17,7,44,-0.35429648,0.14748979,0.18350849,0.038619276,0.27196333,0.042589437,0.19250426,0.003407155
16424,4662,39,55,38,61,56,9,4,56,-0.34111544,0.12524252,0.10717163,0.12148148,0.2943837,0.059850372,0.14763093,0.001496259
16426,3548,28,47,71,13,45,13,23,14,-0.66338652,0.10907554,0.1640625,0.040181957,0.21790773,0.049831651,0.17037037,0.01077441
16427,176,60,90,37,75,1,41,1,84,0.26954716,0.25,0.10526316,0.15966387,0.36936936,0,0.2923077,0
16428,12279,39,36,64,30,61,36,36,43,-0.35225955,0.088935636,0.1497599,0.065168805,0.27100062,0.066308618,0.2741169,0.015699236
16433,5148,18,23,55,27,39,15,20,45,-1.0103525,0.066102043,0.13342229,0.061334774,0.27393618,0.043982599,0.18511358,0.009666505
16434,3217,73,90,17,96,96,10,93,90,0.69294375,0.25078765,0.075129531,0.32476637,0.39918652,0.28047466,0.15210356,0.10140237
16435,1785,63,69,60,77,87,25,51,57,0.37895346,0.15873016,0.14115308,0.16532259,0.294635,0.13210227,0.22869319,0.022727273
16436,865,63,92,52,41,50,29,56,85,0.36452875,0.27122641,0.12946428,0.081669688,0.37391305,0.054545455,0.24363637,0.025454545
16438,7568,59,69,40,63,83,27,47,59,0.24260455,0.16074292,0.11048425,0.12647276,0.29969749,0.11100509,0.23950382,0.020674299
16440,888,24,41,35,47,39,6,1,58,-0.82055897,0.097972974,0.1025641,0.091743119,0.29783395,0.044386424,0.12793733,0
16441,10562,28,39,44,31,56,11,43,31,-0.67060947,0.094088577,0.11586393,0.06648276,0.24927668,0.060849886,0.15740508,0.018858436
16442,3061,28,30,40,56,39,7,33,30,-0.67932516,0.078515112,0.10933941,0.10913349,0.24845679,0.044223826,0.13267148,0.014440433
16443,1247,21,22,19,63,63,2,1,12,-0.89966983,0.064955898,0.077348068,0.12624584,0.21161826,0.069444448,0.079365082,0
16444,1101,1,1,1,1,1,1,1,100,-1.8207715,0,0,0,0.67938238,0,0,0
16501,1829,98,100,100,96,99,100,12,100,1.7225037,0.63786244,0.38793105,0.32396451,0.69034749,0.56939232,0.98574644,0.0060015
16502,15752,95,97,98,69,94,93,53,84,1.4972405,0.32001039,0.3136628,0.14175379,0.36998779,0.21796981,0.63806248,0.02377037
16503,16089,100,100,100,94,97,94,69,99,1.8397526,0.42372304,0.39617991,0.28288439,0.54815447,0.33001599,0.65274566,0.035898346
16504,15572,68,85,73,42,80,46,27,68,0.53119308,0.21571055,0.16740331,0.084183417,0.31984359,0.099467419,0.31140351,0.012531328
16505,15911,34,43,62,22,75,29,16,34,-0.4950043,0.10176823,0.14604892,0.053139307,0.25535056,0.088360921,0.24559531,0.008008543
16506,24438,25,23,49,12,50,44,24,26,-0.7644974,0.067191385,0.12441633,0.038149022,0.2412937,0.054473944,0.3038348,0.011307768
16507,9572,94,90,99,74,95,95,43,87,1.455122,0.24422482,0.3392857,0.15642643,0.38434884,0.2485906,0.68590605,0.018791946
16508,16182,57,64,78,39,76,55,31,23,0.18457806,0.14729021,0.17897944,0.078784667,0.23549758,0.091186292,0.35022506,0.013794105
16509,26863,27,30,42,11,50,47,37,29,-0.72273999,0.078761667,0.11337935,0.036022764,0.24679796,0.054844305,0.31626332,0.016271578
16510,25952,62,72,76,44,72,27,64,63,0.32429743,0.17107093,0.17407355,0.086283185,0.30718371,0.082616009,0.23587613,0.03126546
16511,11207,64,67,88,37,86,61,24,43,0.40538129,0.15338828,0.21654654,0.076181054,0.27073506,0.12530513,0.37876323,0.011187958
16546,762,1,1,1,1,1,1,1,99,-1.8031251,0,0,0,0.54986876,0,0,0
16563,1626,1,1,1,1,1,1,1,100,-1.8442998,0,0,0,0.7127921,0,0,0
16601,31545,65,80,74,46,84,46,14,80,0.43737721,0.19648336,0.17062819,0.090311006,0.35401332,0.11489204,0.31034997,0.007148176
16602,28968,70,82,86,53,83,57,16,67,0.57078332,0.20562026,0.20530905,0.10436378,0.31652355,0.11172074,0.35599554,0.007792621
16611,2512,14,40,29,27,13,5,1,15,-1.156967,0.096414343,0.092810459,0.060935799,0.21841398,0.021463415,0.11414634,0
16613,1370,6,11,2,23,19,3,27,22,-1.4979341,0.046920821,0.019704433,0.055832502,0.23300971,0.026642984,0.092362344,0.012433393
16616,127,35,52,1,94,44,17,1,98,-0.46525249,0.11811024,0,0.2857143,0.49253732,0.048387095,0.19354838,0
16617,2851,15,8,45,18,31,37,1,21,-1.1324642,0.040478706,0.11757106,0.048371173,0.23215258,0.037156705,0.27625203,0
16619,313,32,38,65,17,91,10,1,84,-0.5469498,0.092150174,0.15116279,0.046296295,0.36842105,0.1641791,0.15671642,0
16620,358,27,27,8,67,38,11,61,77,-0.7053684,0.072625697,0.055555556,0.1368421,0.34375,0.043165468,0.15827338,0.028776979
16621,716,46,65,50,51,25,24,14,62,-0.14462706,0.14804469,0.12616822,0.1,0.30666667,0.031914894,0.22340426,0.007092198
16622,185,20,12,84,61,36,1,1,92,-0.93585771,0.048648648,0.2,0.12121212,0.41509435,0.041666668,0,0
16623,553,28,59,20,32,11,11,1,86,-0.68785173,0.13381556,0.078787878,0.068126522,0.37792641,0.018867925,0.16037735,0
16624,218,35,75,33,31,47,29,1,33,-0.44940716,0.17889908,0.1,0.067669176,0.25373134,0.051282052,0.24358974,0
16625,4060,47,65,71,48,8,58,1,66,-0.12040607,0.15000001,0.16386183,0.093635701,0.31462848,0.016321406,0.36346516,0
16627,2063,37,53,24,50,56,10,19,69,-0.40035349,0.12047013,0.085570469,0.098273575,0.32199547,0.060465116,0.15465117,0.009302326
16630,4869,41,39,41,35,80,44,22,84,-0.28962481,0.093498737,0.1105309,0.072710395,0.37162372,0.099634849,0.30203444,0.010432968
16631,96,32,14,1,81,97,10,1,57,-0.55111897,0.052083332,0,0.18333334,0.29508197,0.34375,0.15625,0
16633,278,82,89,99,91,78,37,95,94,0.9769966,0.24100719,0.3488372,0.24277456,0.42857143,0.095744684,0.27659574,0.11702128
16634,348,19,16,66,29,20,5,1,63,-0.99921077,0.054913294,0.15238096,0.063745022,0.30769232,0.02739726,0.11643836,0
16635,12477,25,27,33,31,57,28,35,37,-0.76514554,0.072568938,0.099575669,0.066530302,0.26063684,0.061716851,0.2414438,0.015335702
16636,982,3,3,2,3,3,2,6,22,-1.7225593,0.028600613,0.025270758,0.019726859,0.23333333,0.008928572,0.074404761,0.002976191
16637,2157,47,62,94,57,23,26,36,68,-0.1089621,0.14232731,0.2539936,0.11192661,0.31928083,0.030752916,0.23329799,0.01590668
16638,39,5,1,1,1,1,21,97,3,-1.5784365,0,0,0,0.17647059,0,0.21428572,0.14285715
16639,1534,34,47,48,59,12,6,20,71,-0.49601975,0.10948905,0.12205567,0.11605585,0.32778355,0.020833334,0.125,0.009615385
16640,670,29,59,68,38,5,2,45,51,-0.63899559,0.13432837,0.1563981,0.078000002,0.28409091,0.013029316,0.081433222,0.019543974
16641,2464,51,76,62,38,75,16,6,63,-0.001657106,0.18104149,0.14609928,0.07692308,0.30794701,0.087535679,0.18648906,0.002854424
16645,138,13,13,2,52,72,1,1,37,-1.2174855,0.050724637,0.020408163,0.10169491,0.25999999,0.081967212,0.032786883,0
16646,2271,29,50,22,44,53,13,11,35,-0.65247059,0.1154023,0.081730768,0.087730065,0.25617284,0.057649668,0.17184035,0.005543237
16647,682,29,34,9,54,4,16,69,68,-0.64666492,0.084947839,0.05882353,0.1059246,0.31909546,0.009615385,0.18910256,0.035256412
16648,14648,15,15,10,23,50,33,6,27,-1.1416569,0.053313404,0.061194398,0.054447252,0.24209899,0.054711245,0.26139817,0.00255959
16650,1749,50,75,7,63,69,12,34,83,-0.019325206,0.17785427,0.054216869,0.12453113,0.36724806,0.077868849,0.16666667,0.015027323
16651,5834,45,47,23,81,60,20,5,100,-0.17834944,0.10883522,0.084186576,0.18574189,0.66384494,0.065233506,0.20830245,0.00222387
16652,17916,64,65,69,55,70,46,34,99,0.38995445,0.14951718,0.15903482,0.1065884,0.53487617,0.078657672,0.31196734,0.015092329
16655,1451,20,18,10,54,57,5,13,29,-0.96420705,0.058580291,0.059808612,0.10501419,0.2454955,0.061976548,0.11390284,0.006700167
16656,1293,50,71,5,64,75,5,51,77,-0.011313687,0.16589147,0.047486033,0.12696747,0.34386852,0.088477366,0.11522634,0.022633744
16657,1380,18,19,31,36,20,10,46,75,-1.0355908,0.060490046,0.096059114,0.07456588,0.3388823,0.027675277,0.15313654,0.020295203
16659,259,46,75,5,12,1,79,64,26,-0.12746948,0.17760618,0.044117648,0.037500001,0.24074075,0,0.47916666,0.03125
16661,873,54,85,6,66,40,9,64,85,0.096804351,0.21634062,0.049056605,0.1326053,0.37651122,0.045454547,0.14772727,0.03125
16662,5561,40,45,4,51,76,48,35,42,-0.30324066,0.10509673,0.041443851,0.1001491,0.26809651,0.089982271,0.3182624,0.015514185
16664,2091,50,59,5,79,84,4,74,65,-0.004713594,0.1348637,0.044642858,0.17435497,0.31345689,0.11312849,0.10893854,0.041899443
16665,328,41,79,89,23,3,43,1,3,-0.26998585,0.19122256,0.22222222,0.055,0.17258883,0.007874016,0.2992126,0
16666,3067,30,62,42,50,9,5,1,19,-0.60462701,0.14182535,0.11216056,0.09714286,0.22877122,0.017227236,0.1123872,0
16667,1454,46,54,30,52,21,48,65,55,-0.13837031,0.12302158,0.094043888,0.10137276,0.29213482,0.028195489,0.31766918,0.031954888
16668,3307,37,36,37,51,74,16,22,63,-0.40144479,0.089011662,0.10596707,0.098818898,0.30727023,0.086453371,0.18584071,0.010211028
16669,2231,33,30,37,44,50,24,41,52,-0.51851541,0.077413477,0.10550459,0.086683415,0.28679818,0.054384019,0.2264151,0.017758047
16670,47,53,72,95,57,84,17,1,1,0.064300969,0.17021276,0.26666668,0.11111111,0,0.11538462,0.1923077,0
16671,504,32,42,6,54,44,25,10,92,-0.55597949,0.099403575,0.050000001,0.10541311,0.41249999,0.048387095,0.2311828,0.005376344
16672,214,63,55,100,84,83,14,1,98,0.3588683,0.12616822,0.36000001,0.2,0.5,0.10958904,0.1780822,0
16673,5470,33,43,31,40,54,30,19,18,-0.53287673,0.10091575,0.095778197,0.081189707,0.22560614,0.058247901,0.24883504,0.009319665
16674,689,33,33,25,85,26,20,17,82,-0.51370943,0.084179968,0.086486489,0.20255864,0.36052632,0.032786883,0.2090164,0.008196721
16677,337,33,86,1,54,1,25,1,24,-0.51218915,0.22255193,0,0.10447761,0.23694779,0,0.22839506,0
16678,2488,48,55,36,61,70,21,30,77,-0.083668239,0.12570508,0.10419486,0.12047542,0.34673023,0.079162873,0.21201092,0.013648772
16679,767,40,52,10,82,51,6,1,94,-0.30510417,0.11780105,0.060085837,0.18991597,0.43237251,0.055214725,0.12269939,0
16680,292,26,1,29,85,65,3,1,80,-0.7373749,0.010273973,0.093023255,0.20600858,0.35443038,0.071942449,0.093525179,0
16682,39,14,1,1,1,97,65,1,10,-1.1755342,0,0,0,0.20512821,0.32142857,0.39285713,0
16683,337,19,50,23,10,1,14,46,17,-1.0069644,0.115727,0.08421053,0.034883723,0.22368421,0,0.17880794,0.019867551
16685,148,25,36,1,56,54,1,1,2,-0.78794479,0.087837838,0,0.10852713,0.16249999,0.057971016,0,0
